City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,pacific grove,36.6177,-121.9166,21.88,66,0,1.54,US,1706555702
363,kulhudhuffushi,6.6221,73.07,27.48,68,5,4.01,MV,1706555702
364,santiago de cao,-7.9589,-79.2392,26.07,78,75,3.6,PE,1706555702
365,vredendal,-31.6683,18.5012,20.0,68,7,2.8,ZA,1706555703
366,albemarle,35.3501,-80.2001,14.31,38,0,6.69,US,1706555481
367,mount isa,-20.7333,139.5,23.87,94,100,0.0,AU,1706555705
368,fada n'gourma,12.0622,0.3578,28.09,12,20,4.2,BF,1706555705
369,east london,-33.0153,27.9116,27.05,76,100,6.72,ZA,1706555705
370,ikang,4.7898,8.5316,27.21,70,14,2.82,NG,1706555705
371,peniche,39.3558,-9.3811,16.17,88,29,5.01,PT,1706555706
372,le vauclin,14.5452,-60.8388,28.03,69,75,3.09,MQ,1706555706
373,kabansk,52.0486,106.6528,-25.91,96,67,1.74,RU,1706555707
374,sannicandro garganico,41.8384,15.5654,5.16,75,23,3.53,IT,1706555708
375,okhotsk,59.3833,143.3,-25.68,81,6,3.67,RU,1706555709
376,plettenberg bay,-34.0527,23.3716,19.81,83,88,1.95,ZA,1706555710
377,shetpe,44.1667,52.1167,-5.47,83,98,3.52,KZ,1706555710
378,rabigh,22.7986,39.0349,21.55,58,83,4.44,SA,1706555711
379,hasaki,35.7333,140.8333,4.05,50,70,1.43,JP,1706555711
380,homer,59.6425,-151.5483,-11.06,81,100,6.69,US,1706555711
381,santa elena de uairen,4.6167,-61.1333,31.17,33,73,3.92,VE,1706555711
382,lorengau,-2.0226,147.2712,27.9,80,100,4.73,PG,1706555712
383,oxford,51.7522,-1.256,11.7,90,100,4.12,GB,1706555637
384,i-n-salah,27.1935,2.4607,18.75,22,1,6.57,DZ,1706555712
385,tazacorte,28.629,-17.9293,21.19,52,13,2.06,ES,1706555712
386,diego de almagro,-26.3667,-70.05,30.29,27,0,6.99,CL,1706555712
387,hammerfest,70.6634,23.6821,2.25,60,40,25.21,NO,1706555712
388,mancio lima,-7.6142,-72.8958,31.04,70,75,3.09,BR,1706555712
389,quang ngai,15.1167,108.8,18.94,94,17,1.61,VN,1706555713
390,nieuw amsterdam,5.8833,-55.0833,29.09,78,40,3.09,SR,1706555713
391,kovalam,8.3667,76.9967,27.05,78,20,0.0,IN,1706555713
392,pointe-noire,-4.7761,11.8635,26.69,90,99,2.15,CG,1706555713
393,ciudad bolivar,8.1222,-63.5497,37.28,27,10,2.53,VE,1706555461
394,zavetnoye,47.1194,43.8903,-4.91,85,98,3.0,RU,1706555714
395,bafoulabe,13.8065,-10.8321,29.72,10,100,2.66,ML,1706555714
396,gizo,-8.103,156.8419,27.26,83,100,6.25,SB,1706555714
397,pyhajarvi,67.0701,27.2176,-0.39,72,44,9.49,FI,1706555714
398,poronaysk,49.2167,143.1167,-7.2,96,100,2.42,RU,1706555714
399,masterton,-40.9597,175.6575,16.6,77,39,2.45,NZ,1706555714
400,manta,-0.95,-80.7333,29.88,74,75,4.92,EC,1706555586
401,manchester,53.4809,-2.2374,11.88,88,100,2.06,GB,1706555380
402,saint-philippe,-21.3585,55.7679,24.77,87,53,3.66,RE,1706555715
403,ust'-ilimsk,58.0006,102.6619,-31.54,100,16,0.89,RU,1706555715
404,murray bridge,-35.1167,139.2667,17.29,94,24,3.42,AU,1706555715
405,trujillo,-8.116,-79.03,25.98,78,75,3.6,PE,1706555511
406,ubari,26.5921,12.7805,12.45,52,0,3.86,LY,1706555715
407,portales,34.1862,-103.3344,16.72,30,100,1.81,US,1706555715
408,marka,1.7159,44.7717,26.43,85,93,7.21,SO,1706555716
409,altamira,-3.2033,-52.2064,32.05,70,75,1.03,BR,1706555716
410,page,36.9147,-111.4558,9.27,60,0,1.54,US,1706555716
411,codrington,-38.2667,141.9667,12.15,89,0,3.05,AU,1706555716
412,sortavala,61.7053,30.6918,1.68,90,100,5.36,RU,1706555653
413,tweed heads,-28.1817,153.547,26.09,99,100,3.09,AU,1706555716
414,fonte boa,-2.4959,-66.2662,30.99,65,96,2.14,BR,1706555717
415,nguigmi,14.2495,13.1092,22.43,23,6,6.08,NE,1706555717
416,kita,13.0349,-9.4895,27.55,10,20,1.74,ML,1706555717
417,bell ville,-32.6259,-62.6887,35.37,22,5,1.6,AR,1706555717
418,vorkuta,67.5,64.0,-16.52,93,29,3.79,RU,1706555631
419,berezovo,63.9381,65.0419,-21.9,100,77,2.42,RU,1706555717
420,buka,40.8108,69.1986,4.86,83,100,2.77,UZ,1706555718
421,okha,53.5739,142.9478,-16.61,94,100,2.71,RU,1706555718
422,rakops,-21.0167,24.3333,27.53,50,63,2.15,BW,1706555475
423,wanning,18.8003,110.3967,20.7,91,93,1.35,CN,1706555718
424,sao joao da barra,-21.6403,-41.0511,29.05,89,66,3.09,BR,1706555718
425,altay,47.8667,88.1167,-13.9,65,78,2.72,CN,1706555569
426,walvis bay,-22.9575,14.5053,19.49,67,23,7.62,NA,1706555423
427,rumonge,-3.9736,29.4386,22.75,85,97,1.57,BI,1706555719
428,naryn,41.4287,75.9911,-6.08,93,100,0.87,KG,1706555719
429,silvan,38.1419,41.0081,0.16,93,99,1.31,TR,1706555719
430,ribeira brava,32.65,-17.0667,20.0,84,65,1.48,PT,1706555719
431,morrope,-6.5417,-80.0111,30.06,59,93,7.17,PE,1706555719
432,dawson creek,55.7666,-120.2362,13.8,44,0,5.14,CA,1706555720
433,palitana,21.5167,71.8333,21.23,49,4,1.11,IN,1706555720
434,iscehisar,38.8619,30.7503,-3.06,82,100,5.25,TR,1706555720
435,bilajer,40.5681,50.0378,3.9,75,75,6.17,AZ,1706555720
436,saint-pierre,-21.3393,55.4781,24.82,94,75,2.06,RE,1706555694
437,mandal,25.45,74.5667,16.36,35,100,1.72,IN,1706555720
438,bubaque,11.2833,-15.8333,26.57,59,85,5.77,GW,1706555720
439,thunder bay,48.4001,-89.3168,1.43,85,100,1.33,CA,1706555428
440,sirte,31.2089,16.5887,14.52,60,100,7.26,LY,1706555721
441,genhe,50.7833,121.5167,-37.87,100,56,0.14,CN,1706555721
442,torrevieja,37.9787,-0.6822,15.62,75,100,3.58,ES,1706555721
443,dosso,13.049,3.1937,25.26,14,98,4.72,NE,1706555721
444,harper,4.375,-7.7169,27.6,78,2,4.7,LR,1706555721
445,polyarnyy,69.1989,33.4478,1.28,67,100,15.44,RU,1706555533
446,sincelejo,9.3047,-75.3978,33.51,42,22,1.4,CO,1706555722
447,sambava,-14.2667,50.1667,24.54,91,99,2.66,MG,1706555722
448,andkhoy,36.9529,65.1238,6.19,65,100,5.02,AF,1706555722
449,zyryanskoye,56.8306,86.6258,-14.98,97,100,1.37,RU,1706555722
450,carnot,4.9409,15.8665,25.61,25,5,1.81,CF,1706555722
451,catriel,-37.8791,-67.7956,34.14,14,5,2.63,AR,1706555722
452,essaouira,31.5125,-9.77,20.72,34,0,0.51,MA,1706555723
453,tangalle,6.024,80.7911,25.09,88,99,4.65,LK,1706555723
454,luena,-11.7833,19.9167,18.92,94,86,1.8,AO,1706555723
455,prince rupert,54.3161,-130.3201,10.05,81,100,17.49,CA,1706555711
456,vung tau,10.346,107.0843,24.55,79,100,8.55,VN,1706555723
457,alto araguaia,-17.3147,-53.2153,32.33,33,26,2.19,BR,1706555723
458,beltran,-27.8291,-64.061,38.95,18,0,2.96,AR,1706555723
459,siwa oasis,29.2041,25.5195,14.07,44,93,5.37,EG,1706555724
460,novyy urgal,51.0736,132.5642,-22.01,99,100,1.48,RU,1706555724
461,sredets,42.3475,27.179,3.06,85,90,6.28,BG,1706555724
462,alo,7.4178,6.7371,30.62,20,0,1.36,NG,1706555724
463,san antonio de pale,-1.4014,5.6325,27.57,81,79,3.18,GQ,1706555724
464,wynyard,-41.0,145.7167,9.84,68,0,2.44,AU,1706555724
465,smidovich,48.6,133.8167,-26.15,96,10,3.13,RU,1706555724
466,kiunga,-6.1219,141.2906,23.68,99,100,0.87,PG,1706555678
467,malango,-2.9627,119.9001,19.85,97,88,0.94,ID,1706555725
468,pokhara,28.2333,83.9833,9.88,41,15,2.53,NP,1706555701
469,cova figueira,14.8905,-24.2934,21.97,60,70,6.17,CV,1706555725
470,vadso,70.0744,29.7487,2.49,69,30,19.55,NO,1706555725
471,longboat key,27.4125,-82.659,16.12,69,100,5.66,US,1706555725
472,alofi,-19.0595,-169.9187,27.94,83,100,2.57,NU,1706555725
473,bardai,11.65,7.2333,22.08,15,82,4.41,NG,1706555726
474,sherbakul',54.6316,72.3963,-14.19,96,96,3.26,RU,1706555726
475,thulamahashi,-24.7246,31.1994,24.78,56,90,2.14,ZA,1706555726
476,nadi,-17.8,177.4167,25.0,88,75,2.06,FJ,1706555726
477,rawson,-43.3002,-65.1023,24.56,34,0,3.96,AR,1706555726
478,guarapari,-20.6667,-40.4975,30.5,85,100,0.97,BR,1706555159
479,maintirano,-18.0667,44.0167,26.23,68,0,2.35,MG,1706555726
480,boguchany,58.3814,97.4531,-30.64,100,31,1.34,RU,1706555727
481,antsiranana,-12.2787,49.2917,24.77,82,80,3.68,MG,1706555522
482,yerofey pavlovich,53.9667,121.9667,-31.01,96,95,1.35,RU,1706555727
483,gamboru,12.3707,14.2173,24.1,29,0,4.17,NG,1706555727
484,tocopilla,-22.092,-70.1979,23.98,72,20,3.98,CL,1706555727
485,ganjam,19.3833,85.0667,21.44,70,21,2.38,IN,1706555727
486,magadan,59.5667,150.8,-20.47,74,32,3.55,RU,1706555644
487,nuuk,64.1835,-51.7216,-16.66,60,40,8.23,GL,1706555727
488,madalena,41.2162,-8.3345,14.14,88,64,1.13,PT,1706555728
489,zyrya,40.3661,50.2917,4.05,72,60,8.43,AZ,1706555728
490,guerrero negro,27.9769,-114.0611,23.07,30,16,2.18,MX,1706555728
491,salinas,36.6777,-121.6555,22.22,58,0,5.66,US,1706555728
492,darwin,-12.4611,130.8418,26.99,93,75,3.58,AU,1706555642
493,timbuktu,16.7735,-3.0074,24.3,11,0,4.38,ML,1706555728
494,sale,34.0389,-6.8166,18.13,82,40,0.0,MA,1706555728
495,kingscliff,-28.2667,153.5667,25.96,100,100,3.09,AU,1706555729
496,pionerskiy,54.9508,20.2275,2.91,72,99,7.72,RU,1706555729
497,ashburton,-37.8626,145.0794,18.69,77,9,1.34,AU,1706555729
498,yangambi,0.8102,24.4336,28.42,36,100,1.04,CD,1706555729
499,gwadar,25.1216,62.3254,23.15,72,100,4.15,PK,1706555725
500,toyooka,35.5333,134.8333,3.7,86,21,1.39,JP,1706555729
501,kambove,-10.8764,26.5969,17.47,96,85,1.62,CD,1706555729
502,borogontsy,62.6683,131.1683,-45.69,100,86,0.52,RU,1706555695
503,tucurui,-3.7661,-49.6725,26.62,91,98,1.24,BR,1706555730
504,el golaa,33.4849,9.0068,15.28,48,0,2.83,TN,1706555730
505,lauro de freitas,-12.8944,-38.3272,30.01,70,0,6.69,BR,1706555730
506,zayed city,24.3768,54.589,23.89,63,0,1.03,AE,1706555730
507,alekseyevskoye,55.3071,50.1135,-7.84,95,100,5.23,RU,1706555730
508,tupiza,-21.45,-65.7167,22.69,35,30,7.16,BO,1706555730
509,hard bargain,26.3167,-77.5667,19.35,60,0,10.46,BS,1706555731
510,campbell river,50.0163,-125.2446,10.33,100,100,1.54,CA,1706555731
511,katsuren-haebaru,26.3369,127.8719,17.83,67,100,2.57,JP,1706555731
512,talakan,50.3167,130.3667,-28.27,100,100,0.62,RU,1706555731
513,champerico,14.3,-91.9167,35.3,62,3,4.17,GT,1706555731
514,susuman,62.7833,148.1667,-33.9,94,100,0.45,RU,1706555731
515,richards bay,-28.783,32.0377,24.41,78,6,4.46,ZA,1706555731
516,khanpur,28.6453,70.6567,16.48,32,100,2.62,PK,1706555713
517,boende,-0.2167,20.8667,28.28,45,81,0.5,CD,1706555732
518,ciechanow,52.8814,20.62,3.01,73,85,4.25,PL,1706555732
519,nowshahr,36.649,51.496,8.97,87,75,4.12,IR,1706555732
520,puerto colombia,10.9878,-74.9547,32.05,76,14,9.06,CO,1706555732
521,dampit,-8.2116,112.7493,21.67,93,100,1.23,ID,1706555732
522,toliara,-23.35,43.6667,25.88,82,80,2.72,MG,1706555691
523,tamanrasset,22.785,5.5228,15.95,10,0,2.06,DZ,1706555733
524,lovington,32.944,-103.3485,17.96,27,93,0.45,US,1706555733
525,ad darb,17.7229,42.2526,25.83,68,100,4.2,SA,1706555733
526,prey veng,11.4868,105.3253,23.53,72,64,1.64,KH,1706555733
527,derbent,42.0678,48.2899,1.37,83,100,6.13,RU,1706555733
528,kaa-khem,51.6833,94.7333,-29.22,97,100,0.16,RU,1706555733
529,truro,50.2653,-5.0544,10.6,100,75,8.23,GB,1706555733
530,arraial do cabo,-22.9661,-42.0278,27.98,78,40,3.6,BR,1706555734
531,mokhsogollokh,61.4681,128.9203,-39.87,100,90,1.68,RU,1706555734
532,bandarbeyla,9.4942,50.8122,25.25,81,68,6.21,SO,1706555715
533,labrador city,52.9463,-66.9114,-24.05,53,0,2.06,CA,1706555734
534,ixtapa,20.7,-105.2,28.57,42,75,0.0,MX,1706555734
535,belyy yar,53.6039,91.3903,-22.06,92,100,2.0,RU,1706555734
536,dryden,49.7833,-92.7503,-1.84,100,100,5.14,CA,1706555734
